FLOW_START_MILLISECONDS	FLOW_END_MILLISECONDS	IPV4_SRC_ADDR	L4_SRC_PORT	IPV4_DST_ADDR	L4_DST_PORT	PROTOCOL	L7_PROTO	IN_BYTES	IN_PKTS	OUT_BYTES	OUT_PKTS	TCP_FLAGS	CLIENT_TCP_FLAGS	SERVER_TCP_FLAGS	FLOW_DURATION_MILLISECONDS	DURATION_IN	DURATION_OUT	MIN_TTL	MAX_TTL	LONGEST_FLOW_PKT	SHORTEST_FLOW_PKT	MIN_IP_PKT_LEN	MAX_IP_PKT_LEN	SRC_TO_DST_SECOND_BYTES	DST_TO_SRC_SECOND_BYTES	RETRANSMITTED_IN_BYTES	RETRANSMITTED_IN_PKTS	RETRANSMITTED_OUT_BYTES	RETRANSMITTED_OUT_PKTS	SRC_TO_DST_AVG_THROUGHPUT	DST_TO_SRC_AVG_THROUGHPUT	NUM_PKTS_UP_TO_128_BYTES	NUM_PKTS_128_TO_256_BYTES	NUM_PKTS_256_TO_512_BYTES	NUM_PKTS_512_TO_1024_BYTES	NUM_PKTS_1024_TO_1514_BYTES	TCP_WIN_MAX_IN	TCP_WIN_MAX_OUT	ICMP_TYPE	ICMP_IPV4_TYPE	DNS_QUERY_ID	DNS_QUERY_TYPE	DNS_TTL_ANSWER	FTP_COMMAND_RET_CODE	SRC_TO_DST_IAT_MIN	SRC_TO_DST_IAT_MAX	SRC_TO_DST_IAT_AVG	SRC_TO_DST_IAT_STDDEV	DST_TO_SRC_IAT_MIN	DST_TO_SRC_IAT_MAX	DST_TO_SRC_IAT_AVG	DST_TO_SRC_IAT_STDDEV	Label	Attack
1424240073897	1424240075823	175.9.54.169	22375	149.171.126.19	25	6	92	70752	48	4800	8	16	19	24	1926	1919	1885	62	255	1166	58	83	1201	36735.202492211836	2492.2118380062307	1433	1	98	0	36735.202492211836	2492.2118380062307	8	1	1	0	1	16383	16383	0	0	26602	28	300	0	499	120	314	251	825	534	20	74	1	DDoS
1424240074339	1424240076025	175.230.175.127	24881	149.171.126.4	22	17	36	1664	8	9345	7	0	0	0	1686	1654	1637	31	32	1014	80	71	1104	986.9513641755635	5542.70462633452	32	0	160	0	986.9513641755635	5542.70462633452	1	4	0	3	0	0	16383	0	0	64714	255	300	0	886	2680	512	282	183	2900	365	83	0	Benign
1424240075091	1424240082193	10.209.22.214	6234	149.171.126.7	25	17	3	1312	4	5476	4	0	0	0	7102	7083	7102	254	32	1398	56	74	1461	184.73669388904534	771.05040833568	34	0	118	0	184.73669388904534	771.05040833568	3	2	2	2	1	7240	0	0	0	7055	255	60	125	487	2892	466	284	678	264	405	238	0	Benign
1424240076366	1424240083518	175.226.200.202	51694	149.171.126.1	22	6	0	13630	10	3800	4	25	24	18	7152	7103	7089	31	255	631	96	77	514	1905.7606263982102	531.3199105145413	270	0	67	0	1905.7606263982102	531.3199105145413	4	2	4	1	0	14480	65160	0	0	50814	28	60	220	713	418	12	168	28	2951	273	141	0	Benign
1424240077955	1424240081455	59.243.137.253	27276	149.171.126.10	22	17	3	19215	63	2472	8	0	0	0	3500	3484	3497	31	255	834	45	96	100	5490.0	706.2857142857143	384	2	52	0	5490.0	706.2857142857143	3	3	1	0	2	14480	16383	0	0	30349	255	0	220	762	1552	309	105	514	373	553	241	1	BruteForce
1424240078454	1424240082473	10.222.13.91	54506	149.171.126.19	21	17	0	2682	6	5327	7	0	0	0	4019	4004	4019	254	63	266	94	48	375	667.3301816372232	1325.4540930579747	58	0	110	0	667.3301816372232	1325.4540930579747	1	2	2	0	2	14480	16383	0	0	9294	1	0	0	196	2397	581	229	731	1372	428	80	0	Benign
1424240079427	1424240085738	10.35.215.27	6362	149.171.126.15	53	6	41	6057	9	5068	4	18	18	18	6311	6297	6270	62	32	1274	80	88	1428	959.7528125495168	803.0423070828712	137	0	109	1	959.7528125495168	803.0423070828712	3	5	0	0	0	16383	16383	0	0	37999	0	0	331	259	1822	415	131	753	889	571	55	0	Benign
1424240080508	1424240086034	10.3.205.121	32548	149.171.126.1	80	6	3	7312	8	4165	5	16	24	27	5526	5514	5503	31	32	181	95	60	376	1323.1994209192908	753.7097357944264	161	0	92	0	1323.1994209192908	753.7097357944264	4	5	2	1	1	16383	65160	0	0	46331	0	60	0	391	44	86	189	573	1234	216	104	0	Benign
1424240081775	1424240087286	59.115.223.144	19404	149.171.126.16	53	17	92	8082	9	11673	9	0	0	0	5511	5507	5491	62	32	221	64	89	817	1466.521502449646	2118.1273816004355	158	0	234	0	1466.521502449646	2118.1273816004355	3	0	0	2	3	0	0	0	0	32757	255	0	230	928	2739	379	238	520	2157	436	227	0	Benign
1424240082942	1424240087600	175.121.164.189	6129	149.171.126.16	21	6	92	354	6	1995	7	24	18	19	4658	4621	4622	254	32	1379	95	85	1423	75.9982825246887	428.29540575354224	5	0	44	0	75.9982825246887	428.29540575354224	3	2	0	2	3	14480	0	0	0	43433	28	60	220	292	320	248	213	412	1458	175	117	0	Benign
1424240083034	1424240084311	175.113.158.219	61537	149.171.126.10	22	6	92	1360	5	3844	4	19	27	18	1277	1264	1260	62	32	929	59	43	528	1064.9960845732185	3010.18010963195	26	0	78	1	1064.9960845732185	3010.18010963195	3	5	1	1	2	7240	7240	0	0	10300	0	60	220	962	2431	521	280	72	2766	416	217	0	Benign
1424240084205	1424240090275	59.155.220.180	43866	149.171.126.9	25	6	36	8320	10	2164	4	25	24	27	6070	6022	6027	254	63	833	96	57	422	1370.6754530477758	356.50741350906094	149	0	56	0	1370.6754530477758	356.50741350906094	4	4	0	0	4	16383	7240	0	0	37245	1	0	125	102	998	181	295	78	531	123	299	0	Benign
1424240085080	1424240085625	175.85.226.27	51543	149.171.126.19	21	17	41	17888	16	5865	5	0	0	0	545	528	543	254	32	212	54	81	1277	32822.01834862385	10761.467889908256	352	1	116	0	32822.01834862385	10761.467889908256	3	0	0	1	4	0	65160	0	0	26869	28	300	230	574	2371	105	183	608	1213	139	106	1	DDoS
1424240086931	1424240093046	59.107.127.21	36749	149.171.126.14	8088	6	5	1400	5	4765	5	18	24	16	6115	6082	6087	31	32	534	56	55	833	228.94521668029435	779.2313982011447	34	0	101	0	228.94521668029435	779.2313982011447	4	2	0	0	3	65160	7240	0	0	46080	0	60	125	585	2252	69	146	320	1996	429	131	0	Benign
1424240087561	1424240089728	175.34.81.116	64122	149.171.126.12	25	6	92	35868	28	14544	18	24	16	16	2167	2157	2166	62	255	1486	47	51	352	16551.915089986156	6711.582833410245	732	0	311	0	16551.915089986156	6711.582833410245	1	2	1	0	0	7240	14480	0	0	59248	255	60	220	844	1700	490	187	375	757	111	151	1	DoS
1424240088871	1424240091402	59.252.220.10	55973	149.171.126.19	111	17	92	14912	32	1320	24	0	0	0	2531	2498	2483	254	32	1287	80	90	606	5891.742394310549	521.5329909126827	298	1	36	0	5891.742394310549	521.5329909126827	4	2	1	0	1	7240	7240	0	0	49724	28	0	331	841	1764	144	244	278	1713	85	123	1	DoS
1424240089387	1424240096183	175.118.186.172	22568	149.171.126.7	445	6	11	3820	5	5680	4	18	24	18	6796	6756	6727	31	32	85	76	93	1066	562.0953502060036	835.7857563272513	70	0	118	1	562.0953502060036	835.7857563272513	4	2	0	3	2	0	7240	0	0	44633	1	0	125	720	1829	506	113	463	1274	13	194	0	Benign
1424240090001	1424240093007	59.15.123.147	30940	149.171.126.10	22	6	92	752	8	564	3	18	19	16	3006	2991	2966	254	255	874	69	51	687	250.16633399866936	187.624750499002	12	0	16	0	250.16633399866936	187.624750499002	5	2	0	3	1	14480	65160	0	0	59362	1	0	220	574	1060	412	295	961	530	394	234	0	Benign
1424240091389	1424240094818	175.140.246.250	32546	149.171.126.19	6881	6	41	3792	4	6042	6	16	18	24	3429	3390	3374	31	63	85	94	83	506	1105.8617672790901	1762.0297462817148	84	0	122	0	1105.8617672790901	1762.0297462817148	1	0	1	2	1	14480	16383	0	0	784	1	300	220	972	2178	536	126	828	331	166	61	0	Benign
1424240092565	1424240094776	10.253.139.247	14646	149.171.126.13	6881	6	37	18600	15	6468	12	19	24	16	2211	2190	2166	62	32	868	44	64	1200	8412.483039348712	2925.3731343283584	348	1	117	0	8412.483039348712	2925.3731343283584	1	0	0	0	1	0	14480	0	0	13337	0	300	230	546	243	482	164	743	775	306	128	1	Bot
1424240093105	1424240100183	10.3.35.93	34665	149.171.126.10	143	6	7	9496	8	7370	11	27	18	25	7078	7044	7056	31	63	601	88	96	1227	1341.6219270980503	1041.2545916925685	176	0	156	0	1341.6219270980503	1041.2545916925685	3	2	1	1	0	0	0	0	0	22016	255	0	220	974	363	454	274	241	1061	513	246	0	Benign
1424240094771	1424240101934	59.81.232.92	5587	149.171.126.10	111	6	11	5394	6	5140	5	18	24	19	7163	7140	7116	62	32	1295	99	70	464	753.0364372469635	717.5764344548373	110	0	84	0	753.0364372469635	717.5764344548373	3	1	0	2	1	7240	16383	0	0	11291	28	0	220	745	2468	85	143	971	2667	176	220	0	Benign
1424240095821	1424240096538	59.201.9.180	49782	149.171.126.8	111	17	0	7224	7	4136	8	0	0	0	717	700	679	254	255	640	75	85	673	10075.313807531382	5768.4797768479775	140	0	69	0	10075.313807531382	5768.4797768479775	1	2	2	3	0	0	0	0	0	26777	0	0	230	229	2263	213	30	400	1510	422	93	0	Benign
1424240096476	1424240102175	10.119.58.240	39150	149.171.126.3	31992	6	11	1224	4	9289	7	16	18	19	5699	5653	5657	62	255	544	85	84	279	214.7745218459379	1629.9350763291807	22	0	200	0	214.7745218459379	1629.9350763291807	1	4	2	2	1	0	65160	0	0	43750	0	60	331	679	2875	271	268	577	61	418	177	0	Benign
1424240097702	1424240103788	10.171.43.33	4313	149.171.126.5	21	17	3	7205	5	6575	5	0	0	0	6086	6085	6045	31	255	899	52	46	1120	1183.864607295432	1080.3483404534998	140	0	144	0	1183.864607295432	1080.3483404534998	2	3	2	1	2	16383	7240	0	0	9307	1	300	0	711	186	393	167	528	278	104	190	0	Benign
1424240098401	1424240100031	59.2.86.238	10723	149.171.126.12	8088	17	0	4690	7	8022	6	0	0	0	1630	1614	1599	62	32	215	50	62	1486	2877.300613496933	4921.4723926380375	95	1	148	0	2877.300613496933	4921.4723926380375	2	4	1	1	2	7240	7240	0	0	19591	0	60	0	674	436	310	105	883	1393	484	211	0	Benign
1424240099729	1424240103887	175.187.173.14	16384	149.171.126.12	22	17	3	5145	21	19566	18	0	0	0	4158	4125	4139	62	255	1348	53	80	1032	1237.3737373737372	4705.627705627705	133	1	422	0	1237.3737373737372	4705.627705627705	4	0	2	1	2	0	7240	0	0	49563	28	300	220	29	2146	238	290	427	1970	568	263	1	DDoS
1424240100555	1424240107406	10.111.122.127	39637	149.171.126.14	53	6	41	3810	6	3396	3	19	24	24	6851	6851	6790	62	32	987	56	72	587	556.1231936943512	495.69405926142167	83	1	74	0	556.1231936943512	495.69405926142167	3	3	0	1	1	65160	65160	0	0	19984	1	0	0	744	2566	316	2	505	90	187	150	0	Benign
1424240101161	1424240101547	10.188.162.34	8134	149.171.126.10	25	6	36	413	7	1796	4	16	19	16	386	363	379	254	63	1145	48	78	676	1069.9481865284974	4652.849740932643	10	1	49	0	1069.9481865284974	4652.849740932643	1	1	2	2	1	14480	14480	0	0	14588	1	60	331	285	662	574	92	758	2008	366	171	0	Benign
1424240102201	1424240104050	59.176.210.94	53361	149.171.126.6	25	17	36	1110	10	150	3	0	0	0	1849	1823	1843	31	32	1048	48	48	235	600.3244997295835	81.12493239588967	20	1	2	0	600.3244997295835	81.12493239588967	4	1	1	0	0	14480	7240	0	0	34689	28	0	331	140	1977	399	223	768	1492	361	233	0	Benign
1424240103957	1424240105296	59.1.161.235	64272	149.171.126.10	520	6	92	8256	8	2093	7	19	24	24	1339	1326	1278	254	255	968	90	97	499	6165.7953696788645	1563.106796116505	167	1	42	0	6165.7953696788645	1563.106796116505	4	4	1	1	0	14480	65160	0	0	35304	0	0	220	492	2575	173	182	190	2863	179	251	0	Benign
1424240104995	1424240111041	175.12.191.34	5912	149.171.126.12	520	6	3	5695	5	2146	2	19	18	27	6046	6007	5984	62	32	1447	87	83	1220	941.9450876612636	354.94541845848494	126	0	42	0	941.9450876612636	354.94541845848494	5	4	3	2	2	65160	14480	0	0	43409	255	0	220	950	1257	179	275	914	2484	492	267	0	Benign
1424240105269	1424240108460	175.205.162.228	62586	149.171.126.15	8088	6	0	53312	56	25800	24	25	19	18	3191	3190	3166	254	63	704	94	95	236	16706.98840488875	8085.239736759637	1115	0	527	0	16706.98840488875	8085.239736759637	3	0	1	2	0	14480	65160	0	0	24436	255	300	220	540	2001	272	112	613	1012	223	66	1	Bot
1424240106862	1424240111818	175.43.233.134	28595	149.171.126.9	53	6	11	9464	7	3788	4	16	16	27	4956	4946	4939	254	63	172	63	75	628	1909.6045197740111	764.3260694108151	200	0	70	0	1909.6045197740111	764.3260694108151	5	1	0	0	0	0	14480	0	0	16450	0	60	125	542	886	376	118	271	293	442	9	0	Benign
1424240107815	1424240109084	10.84.206.248	59536	149.171.126.19	111	17	7	2256	8	2358	3	0	0	0	1269	1238	1213	254	255	117	63	95	1371	1777.7777777777778	1858.1560283687945	55	0	47	0	1777.7777777777778	1858.1560283687945	4	0	0	0	1	14480	14480	0	0	60507	1	60	220	405	823	398	16	853	2384	327	172	0	Benign
1424240108270	1424240112031	59.211.242.97	30302	149.171.126.3	143	6	7	6695	5	4616	4	16	25	18	3761	3757	3721	31	32	1295	46	56	340	1780.1116724275457	1227.3331560755119	153	0	81	0	1780.1116724275457	1227.3331560755119	3	0	0	5	1	0	14480	0	0	283	0	0	230	504	1006	481	158	542	248	252	72	0	Benign
1424240109455	1424240110144	175.3.97.83	64255	149.171.126.17	520	6	41	2814	6	3864	3	27	16	24	689	664	635	254	32	305	69	51	443	4084.179970972424	5608.127721335269	62	0	84	0	4084.179970972424	5608.127721335269	1	1	0	2	0	65160	7240	0	0	15091	28	60	230	274	1977	324	293	882	1246	558	30	0	Benign
1424240110461	1424240118184	10.120.228.30	35996	149.171.126.17	25	6	3	1956	6	2595	5	19	27	25	7723	7686	7648	62	255	689	75	76	559	253.26945487504855	336.00932280201994	40	0	45	0	253.26945487504855	336.00932280201994	0	1	2	1	1	14480	0	0	0	45030	28	0	230	724	811	476	79	55	1490	465	183	0	Benign
1424240111726	1424240114518	10.246.42.63	41674	149.171.126.13	31992	6	0	3918	6	6408	6	18	19	27	2792	2786	2743	31	63	752	72	81	597	1403.2951289398281	2295.1289398280805	80	0	131	0	1403.2951289398281	2295.1289398280805	2	3	1	0	0	65160	16383	0	0	38971	1	60	0	866	452	26	73	760	2926	375	34	0	Benign
1424240112251	1424240112997	175.1.217.21	57464	149.171.126.11	445	6	3	15776	16	310	5	27	18	19	746	712	723	254	63	705	87	94	835	21147.45308310992	415.5495978552279	310	1	7	0	21147.45308310992	415.5495978552279	3	1	3	2	2	0	7240	0	0	15558	1	0	0	465	2742	339	264	173	2508	184	211	1	DoS
1424240113701	1424240116612	59.87.75.21	54417	149.171.126.7	31992	17	92	1272	8	4988	4	0	0	0	2911	2884	2904	62	255	1270	57	85	312	436.96324287186536	1713.500515286843	23	0	89	0	436.96324287186536	1713.500515286843	2	1	0	1	0	16383	0	0	0	36050	255	0	220	936	624	399	276	620	1902	251	98	0	Benign
1424240114295	1424240114440	10.14.42.13	34772	149.171.126.10	8088	6	37	1722	6	8953	7	19	19	16	145	134	137	31	255	1011	70	73	1223	11875.862068965518	61744.8275862069	34	0	182	0	11875.862068965518	61744.8275862069	2	1	1	1	0	14480	7240	0	0	39007	28	300	0	463	2749	534	298	212	1336	122	203	0	Benign
1424240115724	1424240123462	175.126.19.22	46000	149.171.126.8	21	17	7	18226	13	4776	8	0	0	0	7738	7714	7730	254	255	117	77	87	975	2355.388989402946	617.2137503230808	372	0	99	0	2355.388989402946	617.2137503230808	3	0	0	2	3	16383	65160	0	0	51439	28	60	0	659	2244	488	224	874	821	56	203	0	Benign
1424240116719	1424240123576	175.200.102.61	48740	149.171.126.18	21	17	92	4956	6	2386	2	0	0	0	6857	6823	6839	31	32	1300	54	47	719	722.7650576053668	347.9655826163045	103	0	43	0	722.7650576053668	347.9655826163045	3	1	0	2	0	14480	0	0	0	63696	255	60	331	477	2658	471	214	673	381	410	244	0	Benign
1424240117748	1424240118280	10.61.191.73	28568	149.171.126.15	25	6	36	2499	7	10115	7	16	16	18	532	502	479	62	32	1495	81	95	428	4697.368421052632	19013.15789473684	44	0	218	0	4697.368421052632	19013.15789473684	2	0	2	1	0	0	16383	0	0	40584	255	300	331	453	1627	172	93	889	1909	111	78	0	Benign
1424240118337	1424240119694	59.231.60.52	30672	149.171.126.16	21	6	41	3916	4	1556	4	18	25	24	1357	1344	1296	254	63	692	66	99	483	2885.777450257922	1146.6470154753133	88	0	17	1	2885.777450257922	1146.6470154753133	3	2	2	3	1	7240	16383	0	0	6742	255	300	220	384	318	171	290	925	1435	302	28	0	Benign
1424240119878	1424240127612	59.130.139.123	36884	149.171.126.9	8088	17	11	3780	5	3125	5	0	0	0	7734	7693	7719	62	63	845	95	57	1264	488.7509697439876	404.0599948280321	64	1	65	1	488.7509697439876	404.0599948280321	4	2	0	1	0	14480	0	0	0	9402	0	60	331	0	2863	437	48	112	258	547	104	0	Benign
1424240120052	1424240122063	59.216.27.15	3444	149.171.126.1	80	17	3	5019	7	280	7	0	0	0	2011	1982	1947	62	63	723	85	59	685	2495.7732471407257	139.234211834908	100	0	4	0	2495.7732471407257	139.234211834908	5	3	0	2	2	16383	16383	0	0	5729	255	300	230	267	2097	583	26	859	1000	294	67	0	Benign
1424240121791	1424240126883	10.244.167.20	15415	149.171.126.18	25	6	92	2520	7	4975	5	19	24	18	5092	5054	5046	62	32	1166	57	50	1018	494.8939512961509	977.0227808326788	56	0	102	0	494.8939512961509	977.0227808326788	3	2	1	2	0	65160	65160	0	0	62344	0	60	220	94	2618	415	56	877	836	247	272	0	Benign
1424240122921	1424240125093	10.75.239.105	37402	149.171.126.12	53	17	11	10640	8	4215	5	0	0	0	2172	2151	2123	31	63	1372	40	64	1227	4898.710865561694	1940.6077348066297	231	0	67	0	4898.710865561694	1940.6077348066297	2	0	1	1	0	7240	14480	0	0	9475	1	300	125	478	1210	541	222	863	2002	68	122	0	Benign
1424240123216	1424240130442	10.81.209.138	29	149.171.126.17	80	17	7	1932	6	5625	5	0	0	0	7226	7194	7199	31	63	830	69	84	767	267.3678383614725	778.4389703847219	43	0	99	0	267.3678383614725	778.4389703847219	4	0	1	3	1	7240	65160	0	0	52057	28	300	125	481	2675	513	169	505	920	193	23	0	Benign
1424240124763	1424240130655	10.120.96.174	8824	149.171.126.3	25	6	41	7336	14	4344	12	16	27	25	5892	5863	5865	62	32	936	68	58	157	1245.0780719619822	737.2708757637474	142	0	92	1	1245.0780719619822	737.2708757637474	4	4	2	1	0	7240	65160	0	0	1319	255	0	220	227	674	84	130	557	1066	567	202	0	Benign
1424240125187	1424240128737	59.224.206.17	24560	149.171.126.4	143	17	3	4872	8	6590	10	0	0	0	3550	3507	3476	62	32	1145	97	56	747	1372.3943661971832	1856.3380281690143	105	0	132	0	1372.3943661971832	1856.3380281690143	1	4	2	0	2	0	14480	0	0	18868	1	300	230	847	2458	228	21	470	1185	158	151	1	BruteForce
1424240126379	1424240132595	175.133.186.213	7702	149.171.126.17	25	6	37	9058	7	1574	2	25	25	16	6216	6193	6205	62	255	1295	51	62	283	1457.2072072072071	253.2175032175032	175	0	24	0	1457.2072072072071	253.2175032175032	3	0	2	1	1	16383	65160	0	0	39726	28	0	125	379	2500	554	7	452	1250	232	64	0	Benign
1424240127492	1424240127940	175.14.101.93	45460	149.171.126.15	445	6	5	4995	5	330	6	27	25	16	448	426	423	62	63	1284	51	70	941	11149.55357142857	736.6071428571429	105	0	3	1	11149.55357142857	736.6071428571429	0	1	0	2	0	65160	16383	0	0	13043	28	60	331	501	485	182	34	180	2324	70	91	0	Benign
1424240128040	1424240130737	59.117.248.29	7648	149.171.126.2	25	6	36	5024	4	3507	7	25	18	16	2697	2690	2638	31	63	703	42	84	1039	1862.8105302187616	1300.333704115684	115	0	62	0	1862.8105302187616	1300.333704115684	6	4	3	0	0	14480	0	0	0	53253	1	60	125	67	2432	547	94	854	325	286	138	0	Benign
1424240129156	1424240131190	175.244.237.223	37405	149.171.126.5	520	17	3	14150	25	5556	12	0	0	0	2034	2034	2026	254	32	429	66	42	572	6956.735496558506	2731.5634218289088	274	0	121	0	6956.735496558506	2731.5634218289088	2	0	5	0	0	14480	14480	0	0	15141	0	300	0	271	1085	82	294	765	1175	344	41	1	DDoS
1424240130014	1424240132673	59.220.202.113	49277	149.171.126.0	445	6	5	11264	8	26000	20	18	25	19	2659	2612	2592	254	32	1402	40	51	635	4236.179014667168	9778.112072207598	222	0	500	0	4236.179014667168	9778.112072207598	4	1	2	0	0	14480	16383	0	0	46964	1	60	331	897	2525	580	160	949	2040	159	158	1	DDoS
1424240131812	1424240138337	10.83.104.253	24688	149.171.126.15	80	6	37	6600	5	8202	6	25	27	18	6525	6478	6522	254	255	1142	73	55	1420	1011.4942528735631	1257.0114942528735	110	0	167	1	1011.4942528735631	1257.0114942528735	2	1	1	0	0	16383	0	0	0	26701	0	300	0	227	2883	203	90	317	1297	480	227	0	Benign
1424240132064	1424240133570	175.144.56.185	54231	149.171.126.11	53	17	0	61103	49	9392	8	0	0	0	1506	1502	1459	31	255	1499	71	50	734	40573.041168658696	6236.387782204515	1248	4	192	0	40573.041168658696	6236.387782204515	2	1	1	2	0	14480	65160	0	0	47419	28	300	331	226	2821	11	287	905	503	81	101	1	Fuzzers
1424240133856	1424240140667	175.26.57.100	35641	149.171.126.1	6881	6	37	6181	7	556	1	24	27	27	6811	6799	6733	254	32	735	80	80	135	907.502569373073	81.63265306122449	136	0	13	0	907.502569373073	81.63265306122449	4	0	3	1	1	7240	16383	0	0	5165	255	60	125	350	2986	392	94	641	1307	542	296	0	Benign
1424240134838	1424240142717	10.174.56.49	610	149.171.126.1	6881	6	37	2497	11	1344	3	27	16	16	7879	7848	7834	62	63	837	92	70	284	316.91839065871307	170.5800228455388	40	0	24	0	316.91839065871307	170.5800228455388	3	4	2	2	1	16383	65160	0	0	26010	255	300	125	332	2896	167	299	964	2094	62	212	0	Benign
1424240135520	1424240136263	175.158.28.222	9932	149.171.126.4	143	6	92	31612	28	10140	12	27	27	18	743	719	708	254	255	263	80	90	1181	42546.4333781965	13647.375504710633	668	1	184	1	42546.4333781965	13647.375504710633	7	3	0	0	1	0	14480	0	0	62080	28	300	331	608	2547	442	132	935	1132	474	190	1	DDoS
1424240136343	1424240139576	10.67.237.205	19283	149.171.126.19	22	6	11	11445	35	7740	15	25	19	18	3233	3194	3160	31	32	340	96	66	650	3540.05567584287	2394.0612434271575	240	1	138	0	3540.05567584287	2394.0612434271575	3	1	0	1	2	14480	7240	0	0	60070	0	0	0	818	774	588	211	855	662	592	63	1	DoS
1424240137128	1424240142730	59.150.7.12	18560	149.171.126.0	80	6	41	4456	4	936	2	19	18	25	5602	5578	5529	31	255	297	78	84	1005	795.4302034987504	167.0831845769368	70	0	23	0	795.4302034987504	167.0831845769368	5	4	2	1	0	16383	65160	0	0	3053	1	60	230	884	1494	70	287	13	602	212	94	0	Benign
1424240138647	1424240138917	59.249.190.26	18688	149.171.126.4	445	6	5	6664	8	456	3	18	18	27	270	228	229	254	63	653	66	56	561	24681.481481481478	1688.8888888888887	124	0	6	1	24681.481481481478	1688.8888888888887	1	1	3	1	2	65160	7240	0	0	44122	255	0	0	505	1058	18	46	290	1999	116	122	0	Benign
1424240139471	1424240143084	59.168.136.26	53649	149.171.126.3	6881	17	0	738	6	824	4	0	0	0	3613	3568	3598	31	63	728	80	67	1057	204.262385828951	228.0653196789372	15	1	14	1	204.262385828951	228.0653196789372	1	2	1	1	2	14480	65160	0	0	1523	0	0	331	182	1358	27	122	870	1376	5	86	0	Benign
1424240140062	1424240146316	175.112.148.106	45671	149.171.126.1	25	6	3	10008	8	675	5	27	24	25	6254	6249	6241	254	63	205	41	41	194	1600.2558362647906	107.93092420850657	213	1	18	0	1600.2558362647906	107.93092420850657	1	3	2	1	1	16383	65160	0	0	14948	1	300	230	746	1847	343	112	892	1879	399	181	0	Benign
1424240141138	1424240143075	175.175.67.141	12799	149.171.126.14	443	6	11	26640	120	6300	20	18	19	25	1937	1926	1891	254	255	987	49	77	1006	2750.645327826536	650.4904491481673	116	2	28	0	2750.645327826536	650.4904491481673	1	1	0	3	1	14480	16383	0	0	33421	28	0	230	762	964	594	192	124	506	288	150	1	DDoS
1424240142498	1424240147775	175.236.186.202	45654	149.171.126.4	25	6	92	4878	9	2635	5	19	24	27	5277	5262	5274	31	32	1000	62	57	477	924.388857305287	499.33674436232707	107	0	51	0	924.388857305287	499.33674436232707	2	2	0	2	0	65160	14480	0	0	36981	28	60	125	533	440	213	65	907	1284	378	6	0	Benign
1424240143592	1424240147745	175.3.58.161	44298	149.171.126.13	25	6	7	5022	9	11403	9	18	18	25	4153	4112	4118	254	63	714	80	76	1136	1209.2463279556948	2745.7259812183966	95	0	216	1	1209.2463279556948	2745.7259812183966	1	1	1	1	1	0	65160	0	0	9196	1	60	230	548	157	275	221	751	1051	457	138	0	Benign
1424240144391	1424240148733	59.250.31.79	33656	149.171.126.8	25	6	37	2632	7	716	4	19	25	19	4342	4317	4304	62	32	1480	60	52	1279	606.1722708429296	164.9009672961769	51	1	13	0	606.1722708429296	164.9009672961769	1	2	2	1	1	7240	14480	0	0	6683	1	300	230	408	333	285	87	940	1772	33	75	0	Benign
1424240145674	1424240151683	175.34.7.56	50258	149.171.126.8	111	17	37	10953	9	5172	4	0	0	0	6009	5967	5946	254	32	594	48	55	1316	1822.765851223165	860.7089365951073	237	0	95	0	1822.765851223165	860.7089365951073	0	3	0	1	1	14480	65160	0	0	33492	255	0	230	407	1758	232	72	91	988	150	55	0	Benign
1424240146418	1424240147247	59.254.150.163	6597	149.171.126.10	143	6	0	1413	9	6250	5	19	24	27	829	804	770	31	255	1239	66	85	1004	1704.463208685163	7539.203860072376	39	1	135	0	1704.463208685163	7539.203860072376	4	2	1	2	3	14480	0	0	0	7410	28	60	0	318	393	586	13	148	2772	208	273	0	Benign
1424240147288	1424240151597	59.144.190.241	42497	149.171.126.18	143	6	3	2730	7	1815	3	25	19	18	4309	4288	4268	254	255	232	63	42	495	633.5576699930378	421.21141796240425	55	0	54	0	633.5576699930378	421.21141796240425	2	2	0	0	1	0	0	0	0	41887	1	0	220	160	2848	149	118	912	589	173	221	0	Benign
1424240148378	1424240152260	175.109.164.84	35546	149.171.126.9	21	6	41	52260	78	1524	12	16	18	16	3882	3856	3841	31	255	1044	46	53	991	13462.132921174652	392.58114374034	1027	2	33	1	13462.132921174652	392.58114374034	1	1	3	1	1	14480	14480	0	0	60624	28	0	0	140	2517	499	85	188	1625	27	177	1	Fuzzers
1424240149772	1424240153115	59.151.201.193	12121	149.171.126.19	443	17	7	34008	24	3270	5	0	0	0	3343	3328	3336	254	32	1170	97	60	791	10172.898594077176	978.1633263535747	650	0	65	0	10172.898594077176	978.1633263535747	3	0	1	0	1	65160	0	0	0	13449	0	60	331	830	2850	286	178	634	1780	463	46	1	DoS
